timestamp,avg-block-size,cost-per-transaction,difficulty,hash-rate,market-cap,median-confirmation-time,miners-revenue,n-orphaned-blocks,n-transactions-per-block,n-transactions,n-unique-addresses,total-bitcoins,trade-volume,transaction-fees
2010-10-19 00:00:00,0.0012618683127572016,1.2906224066390042,1378.0281650373263,0.016646022848818706,441984.0,0.0,1244.16,0.0,2.0,964.0,1240.0,4316250.0,6235.1,0.0
2010-10-21 00:00:00,0.0008095064377682404,2.1093853820598003,2149.021814946726,0.024891029749603163,473016.4,0.0,1269.85,0.0,2.0,602.0,745.0,4339600.0,44867,0.00776615
2010-10-23 00:00:00,0.0011054597701149426,1.522290529695024,2149.021814946726,0.01858815097180665,474842.10949999996,0.0,948.387,0.0,2.0,623.0,776.0,4355950.0,4423.469,0.05
2010-10-25 00:00:00,0.0006344380952380952,3.288100208768267,2149.021814946726,0.02243397531080113,656385.0,0.0,1575.0,0.0,1.0,479.0,601.0,4375900.0,30299.635,0.0
2010-10-27 00:00:00,0.0009044669811320755,3.539543057996485,2149.021814946726,0.02264763221852305,835734.0,0.0,2014.0,0.0,1.0,569.0,778.0,4398600.0,65605.872,0.0
2010-10-29 00:00:00,0.0006314255319148936,4.815987124463519,2149.021814946726,0.025104686657325077,844430.1,0.0,2244.25,0.0,1.0,466.0,537.0,4421100.0,28686.852,0.0
2010-10-31 00:00:00,0.0004779395604395604,5.822829581993569,3091.736890411797,0.027971775549216243,883997.8,0.0,1810.9,0.0,1.0,311.0,345.0,4442200.0,40337.756,0.0
2010-11-02 00:00:00,0.0004747321428571428,5.8028268551236755,3091.736890411797,0.02582010050696884,871930.0,0.0,1642.2,0.0,1.0,283.0,321.0,4460000.0,5853.394,0.0
2010-11-04 00:00:00,0.0004859162303664922,6.648659292035399,3091.736890411797,0.029354995219232433,1057230.396,0.0,2253.8955,0.0,1.0,339.0,378.0,4479600.0,29698.431,0.0
2010-11-06 00:00:00,0.0006127029702970297,7.5295629820051415,3091.736890411797,0.03104559703814111,1305188.5,0.0,2929.0,0.0,1.0,389.0,453.0,4500650.0,32756.129,0.0
2010-11-08 00:00:00,0.0008425019157088123,9.69578313253012,3091.736890411797,0.040113370430469454,1674657.0,0.0,4828.5,0.0,1.0,498.0,544.0,4526100.0,118203.827,0.83
2010-11-10 00:00:00,0.0005256424870466321,6.918427419354838,4536.353723275037,0.04352214977683963,1212884.925,0.0,2573.6549999999997,0.0,8.0,372.0,416.0,4547750.0,30387.028,0.0
2010-11-12 00:00:00,0.0004388304093567252,7.250168918918919,4536.353723275037,0.03856107570901336,1146542.9,0.0,2146.05,0.0,1.0,296.0,333.0,4567900.0,40720.385,0.0
2010-11-14 00:00:00,0.0005264075630252101,8.917543859649122,4536.353723275037,0.05366980127921158,1372634.25,0.0,3558.1,0.0,46.0,399.0,442.0,4590750.0,16844.327,0.0
2010-11-16 00:00:00,0.01785658011049724,0.2116683213369736,4536.353723275037,0.04081610937620711,1303487.295,0.0,2558.435,0.0,76.0,12087.0,5349.0,4610850.0,33931.012,0.48
2010-11-18 00:00:00,0.0004551749049429657,8.786836059907834,4536.353723275037,0.05930738544719598,1344580.3635,0.0,3813.4868500000002,0.0,2.0,434.0,486.0,4636500.0,37446.671,0.0
2010-11-20 00:00:00,0.024283,0.13486041227073525,6866.8986489727395,0.03925586908637404,1344008.95,0.0,1661.7499999999998,0.0,38.0,12322.0,610.0,4650550.0,14652.694,0.73
2010-11-22 00:00:00,0.0006892125,5.711392405063291,6866.8986489727395,0.05461686133756389,1315614.5999999999,0.0,2256.0,0.0,2.0,395.0,499.0,4665300.0,28205.85,0.6
2010-11-24 00:00:00,0.0036322702702702705,0.9522217169879957,6866.8986489727395,0.06315074592155825,1324888.4325,0.0,2617.6575000000003,0.0,2.0,2749.0,610.0,4681750.0,2514.912,0.31
2010-11-26 00:00:00,0.0019462758620689656,1.902302204928664,6866.8986489727395,0.06929514282203418,1358155.5,0.0,2933.35,0.0,2.0,1542.0,889.0,4699500.0,33531.876,0.37
2010-11-28 00:00:00,0.0007802289156626505,5.169065645514223,6866.8986489727395,0.05666499363772254,1342491.1394999998,0.0,2362.263,0.0,2.0,457.0,553.0,4716950.0,20802.126,0.01
2010-11-30 00:00:00,0.0006630095238095237,6.346153846153848,8078.195257925088,0.08432954552237283,1302963.75,0.0,2887.5000000000005,0.0,1.0,455.0,565.0,4738050.0,21476.251,0.01
2010-12-02 00:00:00,0.000816160621761658,5.111228813559322,8078.195257925088,0.07750286802770456,1189137.5,0.0,2412.5,0.0,2.0,472.0,586.0,4756550.0,20312.234,0.07
2010-12-04 00:00:00,0.0005621369863013699,7.052126865671643,8078.195257925088,0.08794366890190311,1236791.1900000002,0.0,2834.9550000000004,0.0,2.0,402.0,515.0,4777100.0,28560.716,0.01
2010-12-06 00:00:00,0.0004936625,6.040268456375839,8078.195257925088,0.0963766234541404,1080225.0,0.0,2700.0,0.0,2.0,447.0,540.0,4801000.0,4319.255,0.05518713
2010-12-08 00:00:00,0.0006901818181818182,5.327625698324022,8078.195257925088,0.09276250007461014,1194954.34,0.0,2860.935,0.0,4.0,537.0,686.0,4824200.0,3430.41,0.08
2010-12-10 00:00:00,0.0007179466666666667,4.005235602094241,12251.9997603745,0.0913575317385561,988216.7999999999,0.0,1530.0,0.0,3.0,382.0,514.0,4844200.0,1684.254,0.06000109
2010-12-12 00:00:00,0.0009247643678160919,3.5170212765957447,12251.9997603745,0.10597473681672506,1108422.0,0.0,1983.6000000000001,0.0,2.0,564.0,832.0,4861500.0,1963.558,0.16893365
2010-12-14 00:00:00,0.001388564417177914,2.7445095168374816,12251.9997603745,0.09927518448923096,1121767.5,0.0,1874.5,0.0,2.0,683.0,978.0,4877250.0,10388.097,0.03395871
2010-12-16 00:00:00,0.0007847634408602151,4.3726003824091775,12251.9997603745,0.11328333935580956,1203803.45,0.0,2286.87,0.0,3.0,523.0,700.0,4895500.0,14355.331,0.10473581
2010-12-18 00:00:00,0.0010795696202531646,4.221244635193133,12251.9997603745,0.09622993343127909,1223100.45,0.0,1967.1,0.0,3.0,466.0,603.0,4912050.0,169.109,0.21944472
2010-12-20 00:00:00,0.0016306100628930814,2.3407387580299788,12251.9997603745,0.09683898364286946,1355530.0,0.0,2186.25,0.0,3.0,934.0,1100.0,4929200.0,10682.705,0.07883365
2010-12-22 00:00:00,0.0012649999999999998,3.326971608832808,14484.162361225399,0.1137618353810639,1320835.6500000001,0.0,2109.3,0.0,3.0,634.0,875.0,4946950.0,3800.458,0.17743052
2010-12-24 00:00:00,0.0011135133333333332,3.2439446366782008,14484.162361225399,0.10800174245037712,1240400.0,0.0,1875.0,0.0,3.0,578.0,788.0,4961600.0,5033.249,0.08829328
2010-12-26 00:00:00,0.0012342925170068027,3.0530656153846154,14484.162361225399,0.10584170760136959,1343798.52295,0.0,1984.49265,0.0,3.0,650.0,946.0,4977050.0,16584.97,0.07
2010-12-28 00:00:00,0.0011526627218934912,4.051369863013699,14484.162361225399,0.12168196316075823,1398194.0000000002,0.0,2366.0,0.0,3.0,584.0,772.0,4993550.0,15438.708,0.09056339
2010-12-30 00:00:00,0.001118775,4.428029520295203,14484.162361225399,0.11520185861373562,1503039.98985,0.0,2399.992,0.0,8.0,542.0,730.0,5010150.0,2539.873,0.13238552
2011-01-01 00:00:00,0.0010090730337078651,4.494919528619529,14484.162361225399,0.12816206770778082,1508164.9455,0.0,2669.9822,0.0,5.0,594.0,775.0,5027250.0,2821.243,0.06915258
2011-01-03 00:00:00,0.0018724451219512192,2.883919812426729,16307.420938523983,0.13294599185813477,1513324.9111,0.0,2459.9836,0.0,7.0,853.0,956.0,5044450.0,1425.19,0.69638641
2011-01-05 00:00:00,0.0022319533333333332,1.881279362416107,16307.420938523983,0.12159694377268424,1512645.8318999999,0.0,2242.4849999999997,0.0,8.0,1192.0,1064.0,5059050.0,357.157,0.05838636
2011-01-07 00:00:00,0.001660625,2.6345454545454547,16307.420938523983,0.11673306602177691,1633699.2,0.0,2318.4,0.0,7.0,880.0,887.0,5073600.0,42601.118,0.07352512
2011-01-09 00:00:00,0.0021450065789473684,2.057656999161777,16307.420938523983,0.12321823635632005,1644318.2184000001,0.0,2454.7848,0.0,7.0,1193.0,1110.0,5090800.0,1691.366,0.13765433
2011-01-11 00:00:00,0.00229008024691358,2.111648177496038,16307.420938523983,0.13132469927449902,1680285.25,0.0,2664.9,0.0,5.0,1262.0,1185.0,5107250.0,4857.8,0.03
2011-01-13 00:00:00,0.0019143027027027028,2.9474822974036194,16307.420938523983,0.14996956398631056,2075564.2500000002,0.0,3746.2500000000005,0.0,5.0,1271.0,1150.0,5124850.0,20293.897,0.08
2011-01-15 00:00:00,0.0016848779069767441,3.6909871244635193,18437.64439216629,0.15764492714000816,2056860.0,0.0,3440.0,0.0,5.0,932.0,1094.0,5142150.0,1563.7196,0.10987774
2011-01-17 00:00:00,0.0013647745664739884,4.240196078431373,18437.64439216629,0.158561467414078,2063780.0,0.0,3460.0,0.0,8.0,816.0,1080.0,5159450.0,18249.146,0.15276428
2011-01-19 00:00:00,0.0016672316384180792,3.112600827300931,18437.64439216629,0.16222762851035724,1760391.61,0.0,3009.885,0.0,7.0,967.0,1281.0,5176100.0,7309.127,0.06323904
2011-01-21 00:00:00,0.001820926966292135,3.7402101241642787,18437.64439216629,0.16314416878442706,2285096.0,0.0,3916.0,0.0,5.0,1047.0,1354.0,5193400.0,8929.123,0.02048576
2011-01-23 00:00:00,0.0022965823529411764,3.5196178937558247,18437.64439216629,0.1558118465918685,2314847.4299999997,0.0,3776.5499999999997,0.0,6.0,1073.0,1397.0,5210100.0,1378.402,0.29048576
2011-01-25 00:00:00,0.0019262564102564101,3.435233160621762,18437.64439216629,0.14298028275489114,2221432.5,0.0,3315.0,0.0,13.0,965.0,1282.0,5226900.0,2163.718,0.14
2011-01-27 00:00:00,0.0019316375,3.710222222222222,22012.38133799388,0.17507862584030454,2189116.91,0.0,3339.2,0.0,5.0,900.0,1184.0,5244650.0,27745.195,0.49
2011-01-29 00:00:00,0.002932686666666667,2.5930232558139537,22012.38133799388,0.16413621172528547,2346093.8,0.0,3345.0,0.0,5.0,1290.0,1642.0,5260300.0,2039.56725,0.31195608
2011-01-31 00:00:00,0.0057580800000000005,2.0669421487603308,22012.38133799388,0.16413621172528547,2638000.0,0.0,3751.5,0.0,4.0,1815.0,2162.0,5276000.0,63781.079,3.39
2011-02-02 00:00:00,0.0023836543209876542,6.777691135458168,22012.38133799388,0.1772671086633083,4446686.01195,0.0,6804.8019,0.0,4.0,1004.0,1283.0,5293050.0,6220.09605,0.28
2011-02-04 00:00:00,0.0015261052631578948,9.106753812636166,22012.38133799388,0.2079058681853616,4672800.0,0.0,8360.0,0.0,5.0,918.0,1134.0,5310000.0,42387.189,0.08586535
2011-02-06 00:00:00,0.0016691771428571428,9.39323220536756,22012.38133799388,0.19149224701283307,4901668.0,0.0,8050.0,0.0,12.0,857.0,1060.0,5327900.0,8794.106,0.13
2011-02-08 00:00:00,0.0015283313953488367,9.192399049881235,25997.879928814422,0.22228619882233736,4812120.0,0.0,7740.0,0.0,9.0,842.0,1053.0,5346800.0,7023.3249,0.32049075
2011-02-10 00:00:00,0.0033815502645502646,5.570739549839228,25997.879928814422,0.24425634638035917,5901940.000000001,0.0,10395.0,0.0,10.0,1866.0,2797.0,5365400.0,26709.611,0.80304408
2011-02-12 00:00:00,0.0031310473684210524,5.440909090909091,25997.879928814422,0.24554870800141923,5868512.055000001,0.0,10354.050000000001,0.0,9.0,1903.0,2918.0,5384450.0,4207.3815,0.63186934
2011-02-14 00:00:00,0.0037935806451612902,5.078948432760364,25997.879928814422,0.24037926151717884,5836266.0,0.0,10046.16,0.0,10.0,1978.0,2838.0,5403950.0,7121.6995,2.13
2011-02-16 00:00:00,0.0025151125541125544,5.882490058195926,25997.879928814422,0.29853553446488335,5698435.959,0.0,12129.6945,0.0,10.0,2062.0,2466.0,5426100.0,7192.375,0.22346193
2011-02-18 00:00:00,0.003058527777777778,5.43722531160115,36459.88692507513,0.3914850548976392,5722380.291,0.0,11342.052,0.0,9.0,2086.0,3034.0,5448900.0,37063.6945,0.46
2011-02-20 00:00:00,0.0026182659574468087,5.286232273262661,36459.88692507513,0.34073699222572307,5220511.9216,0.0,8976.0224,0.0,9.0,1698.0,2492.0,5467100.0,10030.88,0.18
2011-02-22 00:00:00,0.0030175188679245285,4.282848234200744,36459.88692507513,0.3842353316587939,4770941.013,0.0,9216.689400000001,0.0,8.0,2152.0,3143.0,5487000.0,12095.264,0.19
2011-02-24 00:00:00,0.002851359813084112,5.193628002043945,36459.88692507513,0.38786019327821664,5233806.515,0.0,10163.93,0.0,12.0,1957.0,2847.0,5509850.0,13418.685,0.15769472
2011-02-26 00:00:00,0.0025103346613545817,6.316963263747454,36459.88692507513,0.4549201332375344,5470235.4945,0.0,12406.51585,0.0,16.0,1964.0,2901.0,5533500.0,4744.406,0.71049575
2011-02-28 00:00:00,0.003519928143712575,4.102525284679089,55589.518126868665,0.46148277908952673,5273357.8974,0.0,7926.078850000001,0.0,7.0,1932.0,2706.0,5555400.0,4721.674,0.53785377
2011-03-02 00:00:00,0.005318633136094674,2.6986583725622055,55589.518126868665,0.46700951895886245,5290718.43,0.0,8025.8099999999995,0.0,9.0,2974.0,4755.0,5570350.0,2741.873,0.2465
2011-03-04 00:00:00,0.0035319849246231152,4.410561208117036,55589.518126868665,0.5499106169988971,5249611.44,0.0,9345.9792,0.0,11.0,2119.0,2996.0,5589450.0,2713.135,1.3986
2011-03-06 00:00:00,0.002833351851851852,6.410615080813347,55589.518126868665,0.746109882360313,5113241.209,0.0,12295.559725,0.0,15.0,1918.0,2750.0,5616200.0,12685.7467,5.13130001
2011-03-08 00:00:00,0.004458450777202072,3.4617030830039526,55589.518126868665,0.5333303973908903,5114430.72,0.0,8758.1088,0.0,20.0,2530.0,3547.0,5637600.0,4527.851,4.60833744
2011-03-10 00:00:00,0.004125058823529411,3.4729979879275654,76192.61934751371,0.45071912253476437,4916761.5,0.0,5178.24,0.0,25.0,1491.0,2388.0,5651450.0,8919.013,2.47963744
2011-03-12 00:00:00,0.006117627737226278,2.24070579658606,76192.61934751371,0.518895124262712,5210146.484999999,0.0,6300.8647,0.0,24.0,2812.0,2600.0,5665050.0,4822.829,1.48693618
2011-03-14 00:00:00,0.008058760683760683,1.766789667896679,76192.61934751371,0.4431440112316591,5109165.0,0.0,5266.8,0.0,28.0,2981.0,2388.0,5676850.0,5269.235,2.1816162
2011-03-16 00:00:00,0.006623541095890411,2.0073802903923386,76192.61934751371,0.5529831251266857,5063210.0,0.0,6497.89,0.0,47.0,3237.0,2581.0,5689000.0,7929.615,1.81
2011-03-18 00:00:00,0.005898978260869565,2.127621571946357,76192.61934751371,0.5226826799142645,4850600.91165,0.0,5870.107916999999,0.0,29.0,2759.0,2802.0,5702450.0,14226.223,1.22279998
2011-03-20 00:00:00,0.006207824,1.8467801047120418,76192.61934751371,0.47344445644408023,4514178.5,0.0,4938.29,0.0,12.0,2674.0,2378.0,5714150.0,5815.319,1.3370787
2011-03-22 00:00:00,0.005703999999999999,2.1932055219469797,76192.61934751371,0.4772320120956328,4580532.2172,0.0,5046.565906,0.0,14.0,2301.0,3504.0,5728200.0,12147.723,11.2703
2011-03-24 00:00:00,0.004998342105263159,3.08751127141569,76192.61934751371,0.5757084590360017,5168880.0,0.0,6848.1,0.0,18.0,2218.0,3802.0,5743200.0,14009.368,9.62159233
2011-03-26 00:00:00,0.007498248226950354,2.1372179444258452,68977.78463020959,0.48347550241153603,5211306.75,0.0,6383.87,0.0,10.0,2987.0,3808.0,5758350.0,11756.42,4.7801
2011-03-28 00:00:00,0.007511214723926381,2.0444605263157896,68977.78463020959,0.5589113964048252,4951333.625,0.0,6992.055,0.0,9.0,3420.0,5102.0,5774150.0,12565.154,4.863
2011-03-30 00:00:00,0.003898391025641026,3.8174676923076922,68977.78463020959,0.5349090664978695,4602771.75,0.0,6203.385,0.0,12.0,1625.0,2870.0,5789650.0,3526.3103,3.93090001
2011-04-01 00:00:00,0.0033480285714285714,4.451454170375079,68977.78463020959,0.6000582476738924,4646625.745,0.0,7002.137409999999,0.0,12.0,1573.0,2785.0,5808500.0,3520.767,3.1
2011-04-03 00:00:00,0.003414125748502994,4.167641547099189,68977.78463020959,0.5726270134945142,4659874.739999999,0.0,6680.729399999999,0.0,10.0,1603.0,2708.0,5826300.0,3935.48339,3.15010002
2011-04-05 00:00:00,0.004062782178217822,3.1578124999999995,68977.78463020959,0.6926386630292928,4150234.0,0.0,7174.549999999999,0.0,9.0,2272.0,3741.0,5845400.0,9730.303,5.4307
2011-04-07 00:00:00,0.004012345679012346,3.3771298045602607,82345.64411296662,0.6631347158123373,4499067.465,0.0,6220.6731,0.0,12.0,1842.0,3057.0,5860450.0,10832.992,3.1702
2011-04-09 00:00:00,0.003976704402515724,3.4908464265294454,82345.64411296662,0.6508544432972939,4510571.12,0.0,6105.4904,0.0,18.0,1749.0,3078.0,5876200.0,12119.397,4.18
2011-04-11 00:00:00,0.004956051948051948,3.2021415646620546,82345.64411296662,0.6303873224388886,4601886.3,0.0,6016.8240000000005,0.0,11.0,1879.0,3040.0,5892300.0,14645.925,4.72078885
2011-04-13 00:00:00,0.004948796019900497,4.053629032258065,82345.64411296662,0.8227782585078999,5910700.0,0.0,10053.0,0.0,17.0,2480.0,3759.0,5910700.0,43397.558,3.67138575
2011-04-15 00:00:00,0.007121814814814815,3.6779672563718138,82345.64411296662,0.5526122631769478,6458844.744,0.0,7359.61248,0.0,22.0,2001.0,3050.0,5925600.0,50304.611,2.15104348
2011-04-17 00:00:00,0.004774567415730338,4.162752155172414,82345.64411296662,0.7286295025592348,6447992.25,0.0,9657.585,0.0,13.0,2320.0,3531.0,5942850.0,24317.769,1.9425
2011-04-19 00:00:00,0.00893185815602837,2.3536445192038125,92347.59095209427,0.6472779340684247,7089663.0,0.0,8395.449999999999,0.0,15.0,3567.0,5118.0,5957700.0,12556.732,5.88128213
2011-04-21 00:00:00,0.004159236363636364,5.170642625523013,92347.59095209427,0.7574529015694329,7155236.385,0.0,9886.2687,0.0,14.0,1912.0,3310.0,5973150.0,39295.694,3.63999931
2011-04-23 00:00:00,0.0048769529411764705,6.2734499999999995,92347.59095209427,0.7804060197988096,9278974.7,0.0,13174.244999999999,0.0,22.0,2100.0,3399.0,5990300.0,66620.358,5.3103
2011-04-25 00:00:00,0.005958856382978724,6.359819952305247,92347.59095209427,0.863037245424566,10218927.6,0.0,16001.307,0.0,21.0,2516.0,4110.0,6007600.0,13471.602,7.87326592
2011-04-27 00:00:00,0.010131357894736842,4.074857142857143,92347.59095209427,0.872218492716317,11752162.5,0.0,18540.6,0.0,14.0,4550.0,6329.0,6026750.0,33061.256,8.94869711
2011-04-29 00:00:00,0.006579821782178218,7.85518134715026,92347.59095209427,0.927305976466821,16320960.000000002,0.0,27288.9,0.0,15.0,3474.0,5505.0,6044800.0,57578.324,7.01488483
2011-05-01 00:00:00,0.009398030612244897,8.633173407917383,109670.1332924774,1.0685394516721487,24801146.5,0.0,40126.99,0.0,16.0,4648.0,7135.0,6063850.0,45772.074,11.51184732
2011-05-03 00:00:00,0.0060502125603864735,11.170157650695517,109670.1332924774,1.1285085025313002,21230019,0.0,36135.46,0.0,13.0,3235.0,5240.0,6083100.0,16919.179,4.72487624
2011-05-05 00:00:00,0.0059795,11.745954692556634,109670.1332924774,1.2429948723533155,21363300,0.0,39924.5,0.0,15.0,3399.0,5773.0,6103800.0,15350.341,7.74210231
2011-05-07 00:00:00,0.006439114155251142,10.423553612753922,109670.1332924774,1.1939292852867376,22661390,0.0,40537.200000000004,0.0,16.0,3889.0,6110.0,6124700.0,17833.289,6.804853
2011-05-09 00:00:00,0.006143168674698794,13.780605898876402,109670.1332924774,1.3574812421753317,24202510.65,0.0,49058.956999999995,0.0,17.0,3560.0,6323.0,6147450.0,11520.926,11.69832794
