0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.074
0.0667
0.0664
0.066889
0.066499
0.065
0.069
0.0649
0.0634
0.0629
0.06185
0.0624
0.062
0.06201
0.175
0.0609
0.062599
0.0633
0.063
0.0624
0.062206
0.06219
0.061999
0.0614
0.06301
0.0638
0.12001
0.1301
0.095
0.119
0.1045
0.1024
0.109
0.10901
0.15
0.19
0.191
0.199
0.1955
0.23601
0.29
0.37
0.2667
0.251
0.299
0.2827
0.289999
0.289
0.282
0.28299
0.289
0.28461
0.275
0.25
0.2589
0.225
0.2477
0.204
0.228
0.23
0.2459
0.249
0.275
0.267
0.25
0.269999
0.28
0.299999
0.299998
0.299998
0.298998
0.322
0.322998
0.329
0.405
0.4
0.4
0.3401
0.44
0.4443
0.425
0.4174
0.446
0.5
0.840099
0.88
0.92
0.9
1.1
1.0899
1.08
1.05019
1.05019
0.954896
0.869499
0.9499
0.988567
0.949231
0.9498
0.9392
0.910445
0.9072
0.87
0.9197
0.9
0.89
0.850617
0.79
0.799646
0.9
0.905
0.8575
0.795
0.79997
0.7998
0.71
0.7677
0.7676
0.781
1.0
1.08999
1.085
1.19
1.1979
1.549
1.701
1.95
2.7
4.09
3.49
3.5
3.7
3.937
6.065
8.45
8.55
8.38901
7.34
6.6036
7.45
7.51
8.92
8.4992
9.4998
10.57
17.41
19.23
31.9099
35.0
24.99
20.99
19.96
17.2
17.35
15.05
16.7501
17.51001
17.52
17.5
16.49
15.85
16.5
15.64276
15.68
14.63988
14.1
14.1
13.6901
14.04
13.9389
13.979999
14.4
14.0
13.8
13.5501
13.1
11.55
9.8
12.1
10.4959
10.05
11.89
11.3
11.81
11.59
11.49
10.96554
9.11
9.4811
9.0
8.4989
8.5939999988
7.65713
7.31509
6.208920000199999
7.081
5.990000000899999
5.23
5.0
6.795
5.83001
5.66
5.46014
4.989
5.35
5.16
5.03
4.93
4.594
4.25937
4.20612
4.11455
3.9009000002
2.9
2.42
3.3
3.2
2.876
3.255
3.65026
3.35
3.299
3.21
3.0289
3.114
3.0
3.099
2.69
2.60031
2.3
2.29
2.38
2.56
2.4965
2.981
3.14
3.12999
2.93
3.082
3.039
3.38
3.3
3.1933
3.23
3.70036
4.11
3.95
4.3897
4.06
4.33
4.995
5.4999
5.6063
7.22
7.2
6.89
6.997
6.75
7.18888
6.95
6.58
6.39
6.515
6.2
5.74815
5.6
5.638
6.148
5.9625
5.70999
5.8
6.0
5.72
4.88
4.76998
4.33333
4.4354
4.92481
5.07
5.1
4.9
4.98888
4.9
5.05
5.0
4.94
4.95915
5.4444
5.4
5.37998
4.98
4.88
4.74896
4.73793
4.84592
4.83
4.929
5.01
